"X","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
8774,"5BuDLiklfDz5apUeOQbH95","Bigg Robb","Soul Prescription","If I Get Drunk Tonight (Remix)",33,264173,0,0.93,0.621,8,-5.424,0,0.215,0.0144,0,0.19,0.927,95.004,4,"blues"
8775,"0OBwxFLu6Yj61s2OagYbgY","ZZ Top","Eliminator","Gimme All Your Lovin'",71,241080,0,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,4,"blues"
8776,"5qyq1H5OPMlfuvZQ1wQNo7","Jackie Wilson","Higher And Higher","(Your Love Keeps Lifting Me) Higher & Higher",72,179120,0,0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,4,"blues"
8777,"17kvkuaX3jmBQr8KShf6Fl","Terry Wright","How Sweet Is Your Candy","She Was Playing Too",33,256453,0,0.815,0.363,0,-8.603,1,0.0354,0.137,0,0.157,0.636,113.99,4,"blues"
8778,"3YEJdEdn6Cxn2RbxSvPQU3","Possessed by Paul James","Feed the Family","Shoulda' Known Better",35,220000,1,0.497,0.76,9,-5.121,1,0.0788,0.264,0,0.133,0.689,72.569,4,"blues"
8779,"5K09WxKdlkroDyEVyOSySy","Aretha Franklin","Lady Soul (With Bonus Selections)","(You Make Me Feel Like) A Natural Woman",68,165333,0,0.603,0.271,5,-10.083,1,0.0284,0.679,0,0.141,0.405,110.89,3,"blues"
8780,"40KMzV1hp3BWU4Ql6V0a9R","Wendell B;C.J.;Jason Little;Magic One","Still Learning 'Bout Love","Still Learning 'Bout Love",33,329031,0,0.416,0.484,9,-7.528,1,0.0463,0.295,0,0.146,0.232,102.278,4,"blues"
8781,"6OHE5FN7U3py0MHxb8iZzY","T.K. Soul","Life After Love","Caught Up in Doing Wrong",33,252370,0,0.711,0.419,0,-6.353,1,0.145,0.294,0.00013,0.0622,0.592,188.597,3,"blues"
8782,"41GUDNZivzdH70KrkgZBJk","Jack Bruce","Songs For A Tailor","Theme For An Imaginary Western",32,207600,0,0.401,0.585,0,-10.707,1,0.0316,0.775,0.725,0.124,0.557,141.477,4,"blues"
8783,"1ynmMEK1fkyiZ6Z6F3ThEt","The J. Geils Band","Freeze Frame","Centerfold",74,216533,0,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,4,"blues"
8784,"65w5iTyqS1y0EyWSVjDSM1","Tucka","Working with the Feeling","Big Train",33,281813,0,0.695,0.797,5,-4.307,1,0.0378,0.194,3.28e-06,0.204,0.803,103.03,4,"blues"
8785,"1XjCxUmgXzqLEGzqUse3qK","Manal","Manal","No Pibe",35,230146,0,0.638,0.834,5,-7.468,1,0.0633,0.705,0.0861,0.157,0.5,104.321,4,"blues"
8786,"0HVBJpoEtUtoyq5QmYGUMi","Slank","Minoritas","Bang Bang Tut",37,175882,0,0.511,0.726,7,-12.155,1,0.0268,0.186,6.21e-06,0.328,0.891,133.229,4,"blues"
8787,"63btWYDuDqq9RvF6I9eqSO","Tommy Bolin","Teaser","Savannah Woman",33,167933,0,0.56,0.657,9,-7.147,0,0.0335,0.554,0.048,0.101,0.808,119.399,4,"blues"
8788,"7cTOHp4e3lQjt6UlHRjwPM","Slank","Lagi Sedih","Nggak Perlu",37,242520,0,0.397,0.467,4,-13.932,1,0.0304,0.0138,0.000897,0.114,0.396,142.851,4,"blues"
8790,"6IzFLw1MheQemO6c6D0yGE","Slank","Suit Suit... He He Gadis Sexy","Suit Suit...He..He.. (Gadis Sexy)",36,210468,0,0.333,0.853,2,-8.331,1,0.0854,0.0329,0,0.163,0.373,138.382,4,"blues"
8791,"6JsiDFQRx7GHcuf2UroSYB","The Blue Stones","Black Holes","Black Holes (Solid Ground)",62,185960,0,0.559,0.845,11,-4.236,0,0.0362,0.00757,3.66e-05,0.115,0.262,91.98,4,"blues"
8792,"6dJOs4lQjgPEoux1YpladD","Slank","Suit Suit... He He Gadis Sexy","Aku Gila",37,223712,0,0.655,0.749,9,-5.726,1,0.0352,0.457,0,0.702,0.502,107.755,4,"blues"
8796,"7FIdJstlFStpFTmNd0Q42b","Small Faces","Small Faces","What'Cha Gonna Do About It",34,116933,0,0.672,0.733,9,-7.033,1,0.0934,0.151,0,0.0543,0.668,76.376,4,"blues"
8797,"7rfiY70iHJfHtPh8BqIQ8D","Sir Charles Jones","Sir Charles Jones And Friends","The Letter (Guilty)",34,346733,0,0.862,0.412,9,-4.877,0,0.0453,0.54,0,0.0611,0.614,99.964,4,"blues"
8799,"3c1U8uFL2yA1018jpjd0ML","La Mississippi","Inoxidables","Post Crucifixión",35,245586,0,0.528,0.901,2,-5.521,1,0.0473,0.000307,0.304,0.0764,0.559,126.074,4,"blues"
8800,"2Xzwy48kdZBWGo2lTc8fVn","Cold War Kids","LA DIVINE","Restless",46,292680,0,0.513,0.647,11,-5.444,1,0.037,0.15,4.47e-06,0.214,0.236,125.842,4,"blues"
8801,"3MowdPlS0Vc83w0Mywdmjx","Bryce Fox","Heaven on Hold","Stomp Me Out",51,228386,0,0.295,0.738,10,-5.384,1,0.12,0.0101,0.000142,0.063,0.301,75.003,4,"blues"
8802,"6ubPFMzlIg73d1jzzWcC8B","Cage The Elephant","Social Cues","Skin and Bones",60,196173,0,0.539,0.788,9,-3.227,0,0.0396,0.0089,0,0.29,0.357,159.986,4,"blues"
8803,"7aQT5OB4zEgyyxfRDbOBIt","Bleeker","Erase You","Highway",59,201680,0,0.457,0.941,6,-5.174,1,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,4,"blues"
8804,"3KUEwttAC1vwVx8EmDR2qY","Alabama Shakes","Sound & Color (Deluxe Edition)","This Feeling",56,268853,0,0.625,0.334,7,-11.514,1,0.0361,0.844,0.00458,0.113,0.306,130.823,4,"blues"
8805,"1LOZMYF5s8qhW7Rv4w2gun","10cc","Bloody Tourists","Dreadlock Holiday",69,267946,0,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,4,"blues"
8806,"0DrumiAr1M2kMkerXWbTkF","Esterly;Austin Jenckes","Losing Hold","Losing Hold",50,221848,0,0.605,0.61,4,-8.816,0,0.043,0.53,3.56e-06,0.127,0.315,118.907,4,"blues"
8807,"0ujFmyKkSXQnlVMBz4plMM","The White Stripes","The White Stripes","St. James Infirmary Blues",50,144266,0,0.585,0.857,5,-4.409,0,0.0393,0.58,0.601,0.215,0.624,118.861,4,"blues"
8808,"3nGWzFBJ5tMzHWAgs16fK6","The Heavy","The Glorious Dead","What Makes A Good Man?",56,226380,0,0.456,0.803,2,-4.265,1,0.0786,0.000259,0.000368,0.291,0.333,186.15,4,"blues"
8809,"72FTNsVwlDXMgxyEnmjwM0","Lynyrd Skynyrd","20th Century Masters: The Millennium Collection: Best Of The '70s","Sweet Home Alabama - Edit",62,220693,0,0.63,0.655,7,-9.725,1,0.0241,0.221,0.00124,0.114,0.91,97.817,4,"blues"
8810,"66iKqUazBbTlAEjcZrpDkD","Dinah Washington","What A Diff'rence A Day Makes! (Expanded Edition)","What A Diff'rence A Day Made",64,151866,0,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,4,"blues"
8811,"5fKyecQMay6dMwjf9VdYkk","The Phantoms","World Gone Mad","Made For This",48,220792,0,0.478,0.776,6,-5.457,0,0.0345,5.49e-05,1.7e-05,0.295,0.378,82.019,4,"blues"
8812,"6QDNAtUmOXfzUvIAsakcJL","Michael Cooper","Just What I Like","My Baby's House",34,348666,0,0.67,0.626,6,-11.818,1,0.0316,0.285,0,0.126,0.781,136.167,4,"blues"
8813,"110pEfj2ij3wmN7Cs9RG7D","Avail Hollywood","Drinking Again","Drinking Again",33,237083,0,0.766,0.555,6,-5.62,0,0.0425,0.00542,0,0.338,0.714,104.963,4,"blues"
8814,"3kwtAEYzWabYBdSIfjoNmL","Dan Auerbach","Keep It Hid","The Prowl",55,196386,0,0.37,0.755,8,-5.812,1,0.0552,0.204,0.0266,0.663,0.595,85.377,4,"blues"
8815,"60PBidjHecQNhaiJeHlZSc","Barry Likumahuwa;Pentatones;Matthew Sayerz","Good Spell","Mati Saja",33,301693,0,0.785,0.744,2,-4.175,0,0.148,0.146,0,0.0282,0.837,102.023,4,"blues"
8816,"6L9p64RiacvHRBQlKFRkho","Watt White","Eye of the Storm","You're Gonna Know My Name",53,210774,0,0.537,0.878,5,-7.861,1,0.0926,0.0222,0,0.0812,0.362,150.998,4,"blues"
8817,"2ROJOb98GorxStuOuZWcGd","Derek & The Dominos","Layla And Other Assorted Love Songs (Remastered 2010)","Have You Ever Loved A Woman?",56,412960,0,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,3,"blues"
8818,"0X0Lz7LwpiIWcdGqVWaxXD","Cage The Elephant","Tell Me I'm Pretty","Mess Around",60,173173,0,0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,4,"blues"
8819,"1aDNYyeU62BuQsBAY18i48","Rainbow","Rising","Stargazer",60,506160,0,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,4,"blues"
8820,"2kUzt5LsTUR0ggquP7O3eN","Status Quo","Whatever You Want","Whatever You Want",65,243546,0,0.56,0.705,2,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,4,"blues"
8821,"6YlOxoHWLjH6uVQvxUIUug","Status Quo","Rockin' All Over The World","Rockin' All Over The World",65,215333,0,0.632,0.933,0,-7.874,1,0.0326,0.236,0.00151,0.604,0.968,131.487,4,"blues"
8822,"5QjuTblPokfD03fkfHUuVK","Dave Van Ronk","Folksinger","Hang Me, Oh Hang Me",54,190106,0,0.504,0.0273,2,-21.441,1,0.0415,0.931,1.1e-05,0.109,0.395,120.24,4,"blues"
8823,"7ISL3LO8AWP3fKIXunvqTa","Wolfmother","Wolfmother","Joker And The Thief",68,280466,0,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,"blues"
8824,"76ISxx1fpRyfrjLSQQ6pb4","Bigg Robb","Lets Straighten It Out","Lets Straighten It Out",33,287428,0,0.763,0.542,7,-3.984,0,0.0721,0.0136,6.07e-06,0.0345,0.805,160.956,4,"blues"
8825,"6JXPcSWXm39jsDD5Hf1Y4E","Ms. Jody","Ms. Jody's in the House","When Your Give a Damn Just Don't Give a Damn Anymore",34,383813,0,0.812,0.639,4,-10.187,0,0.0412,0.112,0,0.236,0.918,98.007,4,"blues"
8826,"1qOes5C44BnbFgDFrWnNcX","Mr. David","Jody Is Back","Slide On",33,223146,0,0.77,0.648,11,-6.928,1,0.0438,0.0283,0,0.199,0.917,108.475,4,"blues"
8827,"2uLx3Gka9TGCz9Zgu7Uwav","Thin Lizzy;Derek Varnals","Shades Of A Blue Orphanage","Whiskey In The Jar",64,345186,0,0.557,0.693,7,-11.044,1,0.0445,0.531,0.00141,0.196,0.747,127.531,4,"blues"
8828,"2AN3wNGUW0IgzfuurtVEDS","Mance Lipscomb","The Best of Mance Lipscomb","Sugar Babe",31,124400,0,0.554,0.4,3,-11.806,1,0.0699,0.979,0.348,0.102,0.547,101.191,4,"blues"
8829,"142Rh3eF7dgSDbHFg8Tz50","Slank","Tujuh","Kosong Sama Kosong",36,291090,0,0.326,0.546,7,-10.774,1,0.0294,0.346,0.000817,0.127,0.492,144.466,4,"blues"
8830,"0ewK5oKOtaMnSjpzB2jFUC","The Wood Brothers","Live at the Barn","Ophelia - Live",35,219906,0,0.36,0.759,0,-8.277,1,0.0426,0.00768,2.71e-05,0.874,0.431,99.838,4,"blues"
8831,"5h6SovHOYpIMlAkafxcbq3","James Gang","Rides Again","Funk #49",64,246293,0,0.652,0.94,2,-7.927,1,0.0776,0.0398,0.782,0.0567,0.72,91.242,4,"blues"
8832,"3DmHaJ9zYKj5Snos05lkVF","Rory Gallagher","Top Priority (Remastered 2017)","Bad Penny",60,245377,0,0.252,0.729,2,-10.022,0,0.0646,0.0974,0.00881,0.045,0.689,199.738,4,"blues"
8833,"0GOaGGjOK4aFyGxGYMjiAQ","Atomirotta","IV","Piru olkapäällä",33,197319,0,0.47,0.915,0,-3.901,0,0.0505,0.131,0,0.305,0.791,167.011,4,"blues"
8834,"7JE16VzmuDrVmRgQZTp9OG","Slank","Tujuh","Bimbim Jangan Menangis",34,381421,0,0.309,0.37,0,-10.991,1,0.032,0.866,0.529,0.111,0.176,128.762,4,"blues"
8835,"4WYBgQYaYEY2LcYYLXX8pM","El Cruce","A Mi País","La Chinita y Yo",33,198680,0,0.392,0.873,0,-3.209,1,0.0474,0.225,0,0.135,0.828,90.113,4,"blues"
8836,"5VQ8cek8C8OKlK4kWXx7Qw","Slank","Generasi Biru","Generasi Biru",36,293120,0,0.431,0.766,9,-10.296,0,0.032,0.209,1.38e-05,0.305,0.499,144.485,4,"blues"
8837,"6LB4VHj2IM52n0BGQzHV8n","J. Red (The Nephew)","Step N Out","Step Out",33,309960,0,0.742,0.684,8,-5.188,1,0.132,0.19,0,0.146,0.655,105.956,4,"blues"
8838,"18dgR8e6TLvAVQUqGeyXTu","Tucka","Working with the Feeling","Tipsy",33,288213,0,0.772,0.599,8,-5.276,0,0.0321,0.651,5.72e-05,0.171,0.791,104.009,4,"blues"
8839,"1BfR5GMOgW0peHkPxrwf11","Greta Van Fleet","From The Fires","Safari Song",67,234600,0,0.362,0.928,2,-4.015,1,0.0503,0.164,1.61e-05,0.315,0.678,175.868,4,"blues"
8840,"2adQxPZYRc8V004HgbE2p9","Andrzej Zaucha","Dookoła Wojtka II - Jeszcze w zielone gramy","Bądź moim natchnieniem",34,196360,0,0.54,0.553,1,-6.685,1,0.0307,0.539,0,0.229,0.687,127.193,4,"blues"
8841,"2B5iX7xD1oIB509CNdR6ca","LJ Echols","Call 911","How Low Can You Go",33,241075,0,0.882,0.55,9,-6.004,1,0.0594,0.014,0.00434,0.0821,0.838,141.094,4,"blues"
8842,"0zEl9xcPPZLbcIymdAdXLh","Bernard Adamus","Rue Ontario","Rue Ontario",33,184000,0,0.835,0.72,11,-4.977,0,0.341,0.0783,0,0.375,0.572,124.027,4,"blues"
8843,"27KUSXaBq6gpAGq2edLemr","Tucka","Groove City","Touch Your Spot",33,293059,0,0.783,0.67,11,-5.902,1,0.0306,0.0167,0.000826,0.0842,0.965,105.997,4,"blues"
8844,"5psQCuhv7XR4RcL9ppHMxq","Bernard Adamus","Brun","Le fou de l'île",34,240000,0,0.691,0.843,2,-3.679,1,0.135,0.364,0,0.0729,0.812,90,4,"blues"
8845,"6X8RqDZ09tGdBxOuDPEuq8","Slank","PISS","Tepi Campuhan",36,244349,0,0.556,0.472,4,-10.113,1,0.0251,0.361,0,0.086,0.688,99.52,4,"blues"
8846,"3FkzSXO9uZbQ4sgRgR8O0m","Fats Domino","The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them","Let The Four Winds Blow - Remastered 2002",32,138693,0,0.588,0.494,10,-10.687,1,0.0525,0.535,0.0155,0.0942,0.964,91.964,4,"blues"
8847,"49mrUgNUqZvCyDpcjO3XWb","The Marcels","Anthology: The Deluxe Collection (Remastered)","Blue Moon - Remastered",35,133178,0,0.575,0.465,7,-8.745,1,0.0361,0.275,0,0.12,0.872,127.672,4,"blues"
8848,"1xnfXo6SIjAZqjHFiPaU82","Bernard Adamus","Sorel Soviet So What","Hola les lolos",33,257668,0,0.616,0.549,2,-9.391,1,0.0444,0.676,0.000186,0.501,0.643,110.623,4,"blues"
8849,"3pqHI3UsF0Xqacg4Y6ItcS","Sir Charles Jones;Wendell B","I'm Going Down Slow","I'm Going Down Slow",33,309264,0,0.363,0.544,7,-6.815,1,0.0955,0.278,1.53e-06,0.167,0.391,170.408,3,"blues"
8850,"5GWCndQ8ykzf6rYRvwrFcj","Irma Thomas","Take A Look","Anyone Who Knows What Love Is (Will Understand)",56,176080,0,0.595,0.279,2,-12.794,1,0.0306,0.838,0.00605,0.0841,0.212,92.345,3,"blues"
8851,"4ehkZtzPTbjsRULRfQSWYu","Leon Bridges;John Mayer","Inside Friend (feat. John Mayer)","Inside Friend (feat. John Mayer)",58,175432,0,0.693,0.259,1,-7.918,1,0.0372,0.448,0.000135,0.0995,0.361,88.972,4,"blues"
8852,"5DSYSJvmhIWkPmfPfDct2m","Anderson East","Fifty Shades Darker (Original Motion Picture Soundtrack)","What Would It Take",48,239440,0,0.609,0.471,9,-7.509,1,0.0262,0.26,0.23,0.121,0.33,109.295,3,"blues"
8854,"6rO4q60h6NpNRDXMaRqvRN","The Phantoms;7kingZ","VI","Rampage",30,186153,0,0.707,0.903,5,-4.414,0,0.0559,0.00257,2.19e-05,0.299,0.55,129.957,4,"blues"
8855,"4BtRMXy8X1vNyq4Bz0MHSk","Oh The Larceny","Oh the Larceny","Light That Fire",48,139137,0,0.736,0.79,0,-3.087,0,0.051,0.00827,0.00497,0.176,0.821,115.995,4,"blues"
8856,"5ccP5lILpFRIY1LljK84Ti","Adam Jensen","Marijuana Breath","Marijuana Breath",51,219163,1,0.782,0.468,5,-4.881,1,0.0742,0.36,2.24e-06,0.0699,0.656,124.97,4,"blues"
8857,"4qsAYBCJnu2OkTKUVbbOF1","Lynyrd Skynyrd","Pronounced 'Leh-'Nérd 'Skin-'Nérd (Expanded Edition)","Free Bird",59,558933,0,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,4,"blues"
8858,"0iYBNrznkCwhN3xCmNVJpo","Greta Van Fleet","Anthem Of The Peaceful Army","You're The One",63,266933,0,0.553,0.807,2,-5.805,1,0.0428,0.0125,0.00222,0.302,0.575,151.916,4,"blues"
8859,"0YZ3J8xzGwLOg4yEgST1YK","Joe Cocker","With A Little Help From My Friends","With A Little Help From My Friends",67,312173,0,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,3,"blues"
8860,"0sDeU2murnLh4yVHQ5IV70","Solomon Burke","Rock 'N Soul","Cry to Me",67,154906,0,0.733,0.624,4,-9.849,1,0.0374,0.623,0,0.407,0.912,114.586,4,"blues"
8861,"2pcwmk8c1pTYwX0COSVX52","Wolfmother","Wolfmother","Woman",61,175666,0,0.191,0.948,9,-3.496,0,0.217,2.78e-05,0.0864,0.0945,0.215,150.753,4,"blues"
8862,"3tRFo1mXVNC5Wwrv7T8trF","The Pretty Things","Parachute","The Good Mr. Square",57,86693,0,0.584,0.284,7,-12.714,1,0.0409,0.305,0.000903,0.162,0.386,139.087,4,"blues"
8863,"52KT9rZ08EwZM80YJIbxFq","The Black Keys","Brothers (Deluxe Remastered Anniversary Edition)","Sinister Kid",47,224381,0,0.744,0.871,9,-5.411,1,0.0968,0.0985,0.113,0.271,0.874,139.661,4,"blues"
8864,"3V4QcyECt66Xmj6NoKEqlB","LaMorris Williams","Unfinished Business","Too Late",32,199916,1,0.834,0.537,5,-5.337,1,0.0609,0.0817,0,0.235,0.729,133.001,4,"blues"
8865,"3KPwt1LBpt1jVSHz8GXERo","Bad Company","Straight Shooter","Feel like Makin' Love - 2015 Remaster",67,313840,0,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,4,"blues"
8866,"5DIVWgTeJ2fPIxaY9e7ZKn","Ella Fitzgerald","Ella Sings Gershwin","I've Got A Crush On You",57,196440,0,0.455,0.106,2,-14.086,1,0.0422,0.986,0,0.122,0.258,66.807,4,"blues"
8867,"3RdQfyk7BBxxIx0zSnCBIw","The White Stripes","Elephant","The Hardest Button to Button",63,212888,0,0.694,0.515,4,-8.663,0,0.0736,0.00666,0.622,0.0884,0.566,128.246,4,"blues"
8868,"4dAN7KcWCWx5jV6dpwtfvN","Crosby, Stills & Nash","CSN","Just a Song Before I Go",62,133960,0,0.671,0.233,11,-18.003,0,0.0378,0.875,0.00016,0.12,0.486,108.065,4,"blues"
8869,"5wtkHX4vwngLJixEoyPwtR","Slank","Road To Peace","Mars Slankers",35,147522,0,0.374,0.65,7,-6.014,1,0.0421,0.145,0,0.327,0.391,132.82,4,"blues"
8870,"0HOrDVS349XFcpCYsO2hAP","Bachman-Turner Overdrive","Not Fragile","You Ain't Seen Nothing Yet",72,234866,0,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,4,"blues"
8871,"6g28FIwPtmZm8adqbD6Lkx","Ina Forsman","All There Is","We Could Be Gold Diggers",33,236586,0,0.272,0.343,10,-6.765,0,0.0293,0.212,5.49e-06,0.0933,0.158,199.642,3,"blues"
8872,"3ocm1Cf1Dk1ODrdBdybh82","Albert King","Born Under A Bad Sign (Mono)","Born Under A Bad Sign - Mono Mix",58,169997,0,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,4,"blues"
8873,"3lhAN67vp4RLgJbUUctHHO","Willie Clayton","Classic Soul, Vol. 1","Party Like We Use to Do",33,355600,0,0.682,0.754,0,-2.413,1,0.0778,0.492,1.33e-06,0.325,0.963,200.301,4,"blues"
8874,"3NxtP1l7QwKdsZ6ulZAHLu","LaMorris Williams","Sexy Soul Songs","Pretty Lady",32,293040,0,0.488,0.723,9,-6.931,1,0.0724,0.666,0,0.0727,0.6,133.982,4,"blues"
8875,"7BlWK6ZJN4oYqlUKZBz4q0","Dick & Dee Dee","Lost Hits Of The 60's","Tell Me",33,135906,0,0.44,0.408,7,-9.774,1,0.0271,0.729,2.48e-06,0.0881,0.479,102.095,3,"blues"
8876,"1nFOJgG3b6YRrN9Vm6BkMP","Slank;Nirina Zubir","Get Married","Pandangan Pertama (feat. Nirina Zubir)",35,163952,0,0.705,0.826,9,-8.042,0,0.0565,0.0055,2.81e-06,0.0588,0.87,117.056,4,"blues"
8877,"0iOL2YENPUSiTYNWxrkOEo","Johnnie Taylor","Wall to Wall","Just Because",34,259466,0,0.479,0.501,1,-5.515,1,0.0295,0.286,0,0.108,0.226,135.768,4,"blues"
8878,"71ynVwDmMDuLGU14sBp98v","Jeff Floyd","The Power Is Still On","You Had It All",32,213720,0,0.94,0.423,0,-8.575,1,0.0379,0.0377,1.27e-05,0.0718,0.745,104.045,4,"blues"
8879,"0yBI6YvP9mynD3LDcOgkGC","O. B. Buchana","Mississippi Folks","Swing On",32,290213,0,0.738,0.669,0,-6.856,1,0.0288,0.165,2.33e-06,0.572,0.759,107,4,"blues"
8880,"7qocVsViKwYUfDrUxudetv","Slank","Virus","Lembah Baliem",35,207098,0,0.536,0.561,7,-7.333,1,0.0273,0.00388,2.51e-05,0.225,0.387,139.947,4,"blues"
8881,"2FtMwx3EEQKObs1LUygYNp","Quinn Golden","A Little Sumpin Sumpin","I'm Gonna Be a Man About It",33,245493,0,0.787,0.686,0,-7.192,1,0.0238,0.0579,0,0.103,0.867,105.038,4,"blues"
8882,"6EbmmL79iDxHrnduYQDBek","Richard Berry;The Pharaohs","Have ""Louie"" Will Travel","Have Love Will Travel",33,176826,0,0.807,0.892,9,-6.373,0,0.18,0.703,0.000449,0.143,0.965,132.685,4,"blues"
8883,"1JOsaxmutt1iiUEHtgY02C","Dzem","Najemnik","Tylko ja i ty - 2003 Remaster",33,332786,0,0.457,0.23,2,-13.23,0,0.0353,0.152,0.00159,0.0838,0.0705,136.137,4,"blues"
8885,"0U8JTOgrivL4Sws3JHNTRN","The Changcuters","Binauralis","Hmmm.. Sudah Kuduga",33,233235,0,0.721,0.732,4,-4.678,1,0.0306,0.0391,5.23e-06,0.156,0.741,120.041,4,"blues"
8886,"3awqafpe91c197KDbNd1am","The Changcuters","Loyalis","HANTU",33,156696,0,0.37,0.946,9,-3.185,1,0.0603,5.83e-05,0.453,0.307,0.254,149.933,4,"blues"
8887,"18mUpVpOJCgDuNYxtS1FDk","Reggie P;Toya Brown","Why Me?","Come On Girl",32,178093,0,0.801,0.409,0,-10.757,1,0.218,0.0326,0,0.0869,0.335,98.13,4,"blues"
8888,"3GmFghQwFt6DoRtiKzRGOc","Sir Charles Jones","Love Machine","For Better or Worse",32,313813,0,0.828,0.487,10,-7.946,1,0.0901,0.439,0,0.333,0.683,115.975,4,"blues"
8889,"5AQpbyFoQmkOVwmlhKN4ii","J.J. Cale","Naturally","Call Me The Breeze",63,156840,0,0.814,0.418,11,-15.372,1,0.0382,0.75,0.0116,0.099,0.842,91.658,4,"blues"
8890,"3FkzSXO9uZbQ4sgRgR8O0m","Fats Domino","The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them","Let The Four Winds Blow - Remastered 2002",32,138693,0,0.588,0.494,10,-10.687,1,0.0525,0.535,0.0155,0.0942,0.964,91.964,4,"blues"
8891,"6ENifBjrslwLx69tQFzHvj","Karen Wolfe","A Woman Needs A Strong Man","Sothern Soul Party Mood",32,250573,0,0.975,0.387,7,-3.691,0,0.0448,0.0308,2.75e-06,0.0312,0.907,109.009,4,"blues"
8894,"18ZUqcInoKBuIIrryOigrP","La Mississippi","Yo estuve ahi","El Detalle",34,229760,0,0.667,0.498,6,-12.629,1,0.0339,0.324,1.85e-06,0.913,0.814,110.934,4,"blues"
8896,"7coyz3MhQbSL7tZyWFD5DL","Sir Charles Jones","The Best of Sir Charles Jones - For Your Love","Just Can't Let Go",33,280173,0,0.804,0.398,5,-7.571,1,0.0428,0.722,0,0.0346,0.61,82.477,3,"blues"
8897,"5NvNo6iJw4lZhjPGYlWnMw","Fats Domino","The Complete Imperial Singles","I'm Ready",32,123133,0,0.652,0.934,5,-3.89,1,0.0497,0.629,0.000377,0.327,0.971,85.845,4,"blues"
8898,"4Z0MZsT09o9t6RdYa0pTNx","Memphis La Blusera","Cosa de Hombres, Vol. 1","Se Necesita",34,422613,0,0.578,0.672,7,-6.975,1,0.0421,0.158,0,0.362,0.58,128.997,4,"blues"
8899,"1HMF4TfUq4aamjocIYoqnf","The Changcuters","Mencoba Sukses Kembali","Dang Ding Dong",34,202973,0,0.57,0.879,2,-4.252,1,0.0357,0.00757,0.0191,0.307,0.562,132.983,4,"blues"
8900,"6Nm4X6HWL4TNSMGClw52Xf","Elle King","I Know Where I've Been (from the Netflix Film ""Luckiest Girl Alive"")","I Know Where I've Been - from the Netflix Film ""Luckiest Girl Alive""",52,219973,0,0.576,0.513,7,-8.541,1,0.0323,0.208,0.184,0.0879,0.074,120.025,4,"blues"
8901,"2bIfM0ZOF4gxK1BeqH3Djm","B.B. King","Live And Well","Why I Sing The Blues",54,517400,0,0.792,0.495,0,-11.603,1,0.0527,0.239,0.00175,0.074,0.719,118.066,4,"blues"
8902,"1DXN9BShkC5oCnliOmdTFb","Bryce Fox;StayLoose","Horns (StayLoose Remix)","Horns (StayLoose Remix)",50,204000,0,0.324,0.887,6,-3.267,0,0.585,0.0727,0,0.195,0.429,159.303,4,"blues"
8903,"6kucNn22HB0qb2ZPa1BrNl","Albert Collins","Ice Pickin'","Cold, Cold Feeling",54,318840,0,0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,3,"blues"
8904,"7wZc7nmPQIoJ4xTW0iJcAd","Reignwolf","Hear Me Out","Keeper",59,186992,0,0.277,0.838,8,-7.233,1,0.168,0.0469,7.81e-06,0.152,0.227,133.863,4,"blues"
8905,"0zAKRYUs44kTyqAKP9bS3S","UNSECRET;Young Summer","Can You Hear Me","Can You Hear Me",42,237659,0,0.429,0.575,3,-7.626,0,0.0386,0.206,0.00353,0.102,0.155,139.965,4,"blues"
8906,"3mMduiD8yb4IaS5tZKqSZy","Leon Bridges","Gold-Diggers Sound","Motorbike",59,188617,0,0.721,0.485,5,-11.213,0,0.0681,0.158,0.275,0.107,0.614,150.027,4,"blues"
